块大小,块总数,相联度,替换策略,总访问,命中,缺失,强制缺失,容量缺失,冲突缺失,命中率
8,8,4,random,46667,44214,2453,109,2314,30,94.74%
4,32,2,fifo,46667,44213,2454,208,2244,2,94.74%
8,8,2,random,46667,44187,2480,109,2311,60,94.69%
4,32,2,lru,46667,44160,2507,208,2299,0,94.63%
8,16,8,lru,46667,44111,2556,109,2447,0,94.52%
8,16,8,fifo,46667,44106,2561,109,2447,5,94.51%
8,8,4,lru,46667,44099,2568,109,2457,2,94.50%
8,8,2,lru,46667,44097,2570,109,2458,3,94.49%
8,8,2,fifo,46667,44097,2570,109,2458,3,94.49%
8,8,4,fifo,46667,44097,2570,109,2459,2,94.49%
8,8,8,fifo,46667,44096,2571,109,2460,2,94.49%
8,8,8,lru,46667,44096,2571,109,2462,0,94.49%
8,4,4,fifo,46667,44088,2579,109,2470,0,94.47%
8,4,2,lru,46667,44088,2579,109,2470,0,94.47%
8,4,4,lru,46667,44088,2579,109,2470,0,94.47%
8,4,2,fifo,46667,44088,2579,109,2470,0,94.47%
4,32,1,fifo,46667,44053,2614,208,2403,3,94.40%
4,32,1,lru,46667,44053,2614,208,2403,3,94.40%
4,32,1,random,46667,44053,2614,208,2403,3,94.40%
8,4,4,random,46667,44043,2624,109,2458,57,94.38%
8,4,2,random,46667,44027,2640,109,2465,66,94.34%
8,8,1,random,46667,43985,2682,109,2456,117,94.25%
8,8,1,fifo,46667,43985,2682,109,2456,117,94.25%
8,8,1,lru,46667,43985,2682,109,2456,117,94.25%
8,4,1,random,46667,43974,2693,109,2469,115,94.23%
8,4,1,fifo,46667,43974,2693,109,2469,115,94.23%
8,4,1,lru,46667,43974,2693,109,2469,115,94.23%
4,32,4,lru,46667,43935,2732,208,2524,0,94.15%
4,32,4,fifo,46667,43931,2736,208,2528,0,94.14%
4,32,8,lru,46667,42363,4304,208,4096,0,90.78%
4,32,8,fifo,46667,42358,4309,208,4096,5,90.77%
4,16,8,random,46667,42337,4330,208,4110,12,90.72%
4,16,4,random,46667,42321,4346,208,4120,18,90.69%
4,16,2,random,46667,42265,4402,208,4184,10,90.57%
4,8,8,random,46667,41917,4750,208,4540,2,89.82%
4,16,8,lru,46667,41914,4753,208,4545,0,89.82%
4,16,4,lru,46667,41912,4755,208,4545,2,89.81%
4,16,1,fifo,46667,41908,4759,208,4542,9,89.80%
4,16,1,lru,46667,41908,4759,208,4542,9,89.80%
4,16,1,random,46667,41908,4759,208,4542,9,89.80%
4,16,2,lru,46667,41906,4761,208,4544,9,89.80%
4,16,2,fifo,46667,41904,4763,208,4544,11,89.79%
4,8,4,random,46667,41904,4763,208,4554,1,89.79%
4,16,8,fifo,46667,41901,4766,208,4544,14,89.79%
4,16,4,fifo,46667,41900,4767,208,4544,15,89.79%
4,8,2,random,46667,41897,4770,208,4561,1,89.78%
4,8,1,fifo,46667,41889,4778,208,4570,0,89.76%
4,8,1,lru,46667,41889,4778,208,4570,0,89.76%
4,8,1,random,46667,41889,4778,208,4570,0,89.76%
4,8,2,lru,46667,41885,4782,208,4574,0,89.75%
4,8,4,fifo,46667,41884,4783,208,4575,0,89.75%
4,8,2,fifo,46667,41884,4783,208,4574,1,89.75%
4,8,4,lru,46667,41884,4783,208,4575,0,89.75%
4,8,8,fifo,46667,41884,4783,208,4575,0,89.75%
4,8,8,lru,46667,41884,4783,208,4575,0,89.75%
4,4,1,fifo,46667,41880,4787,208,4579,0,89.74%
4,4,1,random,46667,41880,4787,208,4579,0,89.74%
4,4,1,lru,46667,41880,4787,208,4579,0,89.74%
4,4,4,random,46667,41879,4788,208,4579,1,89.74%
4,4,4,lru,46667,41878,4789,208,4581,0,89.74%
4,4,4,fifo,46667,41878,4789,208,4581,0,89.74%
4,4,2,random,46667,41878,4789,208,4580,1,89.74%
4,4,2,lru,46667,41878,4789,208,4581,0,89.74%
4,4,2,fifo,46667,41878,4789,208,4581,0,89.74%
