Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
icache.data_0_1_21__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.413e-05,0.000e+00,2.653e-10,1.413e-05
icache.data_9_1_23__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.413e-05,0.000e+00,2.653e-10,1.413e-05
icache.data_9_2_11__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.413e-05,0.000e+00,2.653e-10,1.413e-05
icache.data_18_3_19__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.412e-05,0.000e+00,2.653e-10,1.413e-05
icache.data_4_4_19__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.412e-05,0.000e+00,2.653e-10,1.413e-05
icache.data_1_0_7__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.412e-05,0.000e+00,2.653e-10,1.412e-05
icache.data_8_0_22__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.412e-05,0.000e+00,2.653e-10,1.412e-05
icache.data_7_5_31__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.412e-05,0.000e+00,2.653e-10,1.412e-05
icache.data_3_2_29__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.412e-05,0.000e+00,2.653e-10,1.412e-05
icache.data_6_2_30__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.412e-05,0.000e+00,2.653e-10,1.412e-05
icache.data_1_5_30__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.411e-05,0.000e+00,2.653e-10,1.411e-05
icache.data_2_1_30__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.411e-05,0.000e+00,2.653e-10,1.411e-05
icache.data_7_3_30__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.411e-05,0.000e+00,2.653e-10,1.411e-05
clint.Mtime.counter_47__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,1.411e-05,0.000e+00,3.168e-09,1.411e-05
btb.target_11_0_6__AOI221X0P5H7L_A0,1.2,1.411e-05,0.000e+00,1.083e-09,1.411e-05
BitsReg_1_pred_target_9__MUX2X0P5H7L_B_Y_XNOR2X0P5H7L_A_B_XNOR2X0P5H7L_Y,1.2,1.410e-05,0.000e+00,3.169e-09,1.411e-05
_exu_io_out_bits_CSRReadData_3__OAI211X0P7H7L_A1_Y_OAI21X0P5H7L_B0,1.2,1.410e-05,0.000e+00,7.097e-10,1.411e-05
exu.CSRUnit.Mcycle.counter_27__reg_p_D_OAOI211X0P5H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,1.409e-05,0.000e+00,6.839e-10,1.409e-05
btb.target_1_0_19__AOI221X0P5H7L_A0,1.2,1.407e-05,0.000e+00,1.083e-09,1.407e-05
btb.target_13_0_4__AOI32X0P5H7L_A0,1.2,1.405e-05,0.000e+00,7.177e-10,1.405e-05
BitsReg_1_Immediate_3__XNOR2X0P5H7L_A_Y_XNOR2X0P5H7L_B,1.2,1.405e-05,0.000e+00,3.110e-09,1.405e-05
BitsReg_1_pred_target_7__MUX2X0P5H7L_B_Y_XNOR2X0P5H7L_A_Y_AOI22X0P5H7L_B0_B1_NAND2X0P5H7L_Y,1.2,1.404e-05,0.000e+00,5.634e-10,1.404e-05
io_debug_instructions[21]_reg_p_D_AOI21X0P5H7L_Y,1.2,1.403e-05,0.000e+00,7.069e-10,1.403e-05
_lsu_io_out_bits_snpc_1__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_NAND2X0P5H7L_Y_B_AOI2BB2X0P5H7L_Y_A1N_NOR4X0P5H7L_Y,1.2,1.399e-05,0.000e+00,2.570e-10,1.399e-05
xbar.AWSIZEReg_1__reg_p_D_OAI211X1P4H7L_Y_B0_OAI211X1P4H7L_Y,1.2,1.398e-05,0.000e+00,6.544e-10,1.398e-05
exu.CSRUnit.Mcycle.counter_36__reg_p_D_OAOI211X0P5H7L_Y_B0_AOAI211X0P5H7L_Y_C0_OAI211X0P7H7L_Y,1.2,1.398e-05,0.000e+00,5.470e-10,1.398e-05
btb.target_4_0_0__AOI32X0P5H7L_B1_Y_NAND4X0P5H7L_B_Y_OAI22X0P5H7L_B0_Y_AOI222X0P5H7L_B0_Y_OA31X1H7L_A0_B0_AND2X0P5H7L_Y,1.2,1.398e-05,0.000e+00,1.023e-09,1.398e-05
btb.target_2_0_25__AOI221X0P5H7L_B1,1.2,1.397e-05,0.000e+00,1.092e-09,1.397e-05
_lsu_io_out_bits_snpc_0__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_NAND2X0P5H7L_Y_B_AOI2BB2X0P5H7L_Y_A1N_NOR4X0P5H7L_Y,1.2,1.396e-05,0.000e+00,2.570e-10,1.396e-05
btb.tag_1_0_8__AOI22X0P5H7L_A0_Y_OAI211X1P4H7L_A1,1.2,1.396e-05,0.000e+00,6.032e-10,1.396e-05
exu.CSRUnit.Mepc.RegMepc_12__reg_p_D_AOI21X0P5H7L_Y_A0_OAI211X1P4H7L_Y,1.2,1.395e-05,0.000e+00,6.508e-10,1.395e-05
exu.CSRUnit.Mepc.RegMepc_13__reg_p_D_AOI21X0P5H7L_Y_A0_OAI211X1P4H7L_Y,1.2,1.394e-05,0.000e+00,6.507e-10,1.394e-05
jal_btb.tag_15_0_16__AO22X0P7H7L_A0_Y_AOI211X0P5H7L_A1_Y_XNOR2X0P5H7L_B_Y_OR2X0P5H7L_A_Y_NOR4X0P5H7L_B,1.2,1.394e-05,0.000e+00,2.681e-10,1.394e-05
btb.tag_2_0_1__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C_Y_XNOR2X0P5H7L_B_Y_NOR4X0P5H7L_B_Y_NAND3X0P5H7L_B_Y_NOR3X0P5H7L_B_Y_AOI21X0P5H7L_B0_A1_OR2X0P5H7L_Y,1.2,1.394e-05,0.000e+00,1.523e-09,1.394e-05
lsu.wbAddr_1_6__XOR2X0P5H7L_A_Y_NOR4X0P5H7L_A_Y_NAND4X0P5H7L_B,1.2,1.393e-05,0.000e+00,1.867e-10,1.393e-05
lsu.wbAddr_0_5__XOR2X0P5H7L_A_Y_NOR4X0P5H7L_A_Y_NAND4X0P5H7L_B,1.2,1.393e-05,0.000e+00,1.867e-10,1.393e-05
btb.target_14_0_26__AOI221X0P5H7L_A0,1.2,1.392e-05,0.000e+00,1.093e-09,1.393e-05
btb.target_11_0_18__AOI32X0P5H7L_A0,1.2,1.392e-05,0.000e+00,7.112e-10,1.392e-05
lsu.wbAddr_2_8__XOR2X0P5H7L_A_Y_NOR4X0P5H7L_B_Y_NAND4X0P5H7L_C,1.2,1.392e-05,0.000e+00,1.867e-10,1.392e-05
icache.data_2_6_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.391e-05,0.000e+00,2.651e-10,1.391e-05
lsu.wbData_0_0__MUX4X1P4H7L_A,1.2,1.390e-05,0.000e+00,4.586e-09,1.390e-05
_lsu_io_out_bits_snpc_1__MUX4X1P4H7L_B_Y_AOAI211X0P5H7L_A1_B0_AOI211X0P5H7L_Y_A1_NOR4X0P5H7L_Y,1.2,1.390e-05,0.000e+00,2.570e-10,1.390e-05
BitsReg_1_BranchB_4__NOR2BX1H7L_AN_Z_NOR3X0P5H7L_C_Y_NAND3X0P5H7L_C_Y_OAI21X0P5H7L_B0,1.2,1.390e-05,0.000e+00,7.087e-10,1.390e-05
icache.data_0_2_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.390e-05,0.000e+00,2.651e-10,1.390e-05
icache.data_3_1_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.390e-05,0.000e+00,2.651e-10,1.390e-05
icache.data_2_1_13__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.390e-05,0.000e+00,2.651e-10,1.390e-05
icache.data_5_4_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.390e-05,0.000e+00,2.651e-10,1.390e-05
icache.data_7_4_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.390e-05,0.000e+00,2.651e-10,1.390e-05
_lsu_io_out_bits_snpc_0__MUX4X1P4H7L_B_Y_AOAI211X0P5H7L_A1_B0_AOI211X0P5H7L_Y_A1_NOR4X0P5H7L_Y,1.2,1.390e-05,0.000e+00,2.570e-10,1.390e-05
icache.data_4_1_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.390e-05,0.000e+00,2.651e-10,1.390e-05
icache.data_25_7_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.390e-05,0.000e+00,2.651e-10,1.390e-05
icache.data_4_2_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.390e-05,0.000e+00,2.651e-10,1.390e-05
icache.data_9_3_4__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_0_5_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_0_7_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_7_2_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_7_2_5__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_9_7_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_1_3_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_6_1_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
BitsReg_1_ALU_B_28__AOI21X0P5H7L_B0_Y_AOI21X0P5H7L_B0_Y_NOR2X0P5H7L_B_A_AOI21X0P5H7L_Y_A0_AOA211X1P4H7L_A0_A1_AOAI211X0P5H7L_Y_A1_AOI211X0P5H7L_Y_A1_AOI21X0P5H7L_A1_Y_OAI211X0P7H7L_A1_Y_OA21X0P7H7L_B0_Y_OAI221X4H7L_B0_C0_AOI21X0P5H7L_Y,1.2,1.389e-05,0.000e+00,7.462e-10,1.389e-05
icache.data_8_2_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_4_6_13__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_1_4_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_28_1_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_5_7_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_0_6_27__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_5_2_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_2_0_5__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_7_3_18__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.389e-05,0.000e+00,2.653e-10,1.389e-05
icache.data_0_3_27__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.389e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_7_3_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.389e-05
icache.data_1_1_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_7_0_13__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_0_3_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_7_0_18__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.388e-05,0.000e+00,2.653e-10,1.388e-05
icache.data_3_2_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_3_5_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_26_3_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_8_0_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_2_5_27__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_1_3_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_6_7_13__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_13_2_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_6_0_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_18_4_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_9_3_27__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_7_7_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_8_5_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_3_6_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_0_7_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_4_6_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
exu.CSRUnit.Mcycle.counter_25__reg_p_D_OAOI211X0P5H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,1.388e-05,0.000e+00,6.838e-10,1.388e-05
icache.data_0_2_27__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_D,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_5_6_27__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_2_6_13__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_9_7_17__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_1_6_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_2_1_25__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.388e-05,0.000e+00,2.653e-10,1.388e-05
icache.data_3_4_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_6_5_27__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_6_7_4__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.388e-05,0.000e+00,2.651e-10,1.388e-05
icache.data_1_0_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_6_3_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_9_0_4__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_2_1_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_3_7_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
io_debug_mtrace_rdata[7]_reg_p_D_AOI31X0P5H7L_Y,1.2,1.387e-05,0.000e+00,7.473e-10,1.387e-05
lsu.wbValid_3_reg_p_D_OA221X0P5H7L_Y,1.2,1.387e-05,0.000e+00,1.181e-09,1.387e-05
icache.data_3_0_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_2_2_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_7_3_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_25_7_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_19_7_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_4_5_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_6_3_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_6_6_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_4_2_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_3_5_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_4_2_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_4_5_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_30_7_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_0_4_28__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.387e-05,0.000e+00,2.653e-10,1.387e-05
icache.data_1_2_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_6_6_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_2_4_5__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.387e-05,0.000e+00,2.651e-10,1.387e-05
icache.data_0_1_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_1_3_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_6_0_14__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_2_7_14__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_28_0_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_7_5_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_28_1_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_8_6_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_8_2_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_3_6_9__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_5_6_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_6_1_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_5_3_26__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_5_0_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_7_7_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_8_0_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_2_6_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_8_1_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_18_6_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_13_2_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_0_0_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_2_0_27__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_D,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_6_1_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_9_5_18__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_6_5_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_2_0_5__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_3_3_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_5_2_18__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_8_2_0__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_0_2_15__AOI22X0P5H7L_B1_1_Y_NAND4X0P5H7L_C,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_8_6_18__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_0_4_17__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_9_2_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_D,1.2,1.386e-05,0.000e+00,2.651e-10,1.386e-05
icache.data_4_2_10__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_7_6_24__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_7_7_28__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_3_0_2__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_9_0_10__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,1.386e-05,0.000e+00,2.653e-10,1.386e-05
icache.data_6_6_1__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.385e-05,0.000e+00,2.653e-10,1.385e-05
icache.data_9_3_17__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,1.385e-05,0.000e+00,2.651e-10,1.385e-05
icache.data_2_4_0__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.385e-05,0.000e+00,2.653e-10,1.385e-05
icache.data_0_2_8__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.385e-05,0.000e+00,2.653e-10,1.385e-05
icache.data_4_5_12__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.385e-05,0.000e+00,2.653e-10,1.385e-05
icache.data_2_2_20__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,1.385e-05,0.000e+00,2.653e-10,1.385e-05
icache.data_5_4_24__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.385e-05,0.000e+00,2.653e-10,1.385e-05
icache.data_22_2_17__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D,1.2,1.385e-05,0.000e+00,2.651e-10,1.385e-05
icache.data_15_6_17__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.385e-05,0.000e+00,2.651e-10,1.385e-05
icache.data_2_3_22__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,1.385e-05,0.000e+00,2.653e-10,1.385e-05
jal_btb.target_1_0_30__AOI22X0P5H7L_A0_Y_NAND3X0P5H7L_B,1.2,1.385e-05,0.000e+00,4.056e-10,1.385e-05
